latitude,longitude,rain_season_mean,rain_season_sd,rain_season_min,rain_season_max,rain_14d,tmin_season_mean,tmin_season_sd,tmin_season_min,tmin_season_max,tmin_14d,tmax_season_mean,tmax_season_sd,tmax_season_min,tmax_season_max,tmax_14d,wind_season_mean,wind_season_sd,wind_season_min,wind_season_max,wind_14d,solar_season_mean,solar_season_sd,solar_season_min,solar_season_max,solar_14d,rh_season_mean,rh_season_sd,rh_season_min,rh_season_max,rh_14d,rain_season_total_mm,rain_season_total_sd,rain_m01_mean,rain_m01_sd,tmin_m01_mean,tmin_m01_sd,tmax_m01_mean,tmax_m01_sd,wind_m01_mean,wind_m01_sd,solar_m01_mean,solar_m01_sd,rh_m01_mean,rh_m01_sd,rain_m02_mean,rain_m02_sd,tmin_m02_mean,tmin_m02_sd,tmax_m02_mean,tmax_m02_sd,wind_m02_mean,wind_m02_sd,solar_m02_mean,solar_m02_sd,rh_m02_mean,rh_m02_sd,rain_m03_mean,rain_m03_sd,tmin_m03_mean,tmin_m03_sd,tmax_m03_mean,tmax_m03_sd,wind_m03_mean,wind_m03_sd,solar_m03_mean,solar_m03_sd,rh_m03_mean,rh_m03_sd,rain_m04_mean,rain_m04_sd,tmin_m04_mean,tmin_m04_sd,tmax_m04_mean,tmax_m04_sd,wind_m04_mean,wind_m04_sd,solar_m04_mean,solar_m04_sd,rh_m04_mean,rh_m04_sd,rain_m05_mean,rain_m05_sd,tmin_m05_mean,tmin_m05_sd,tmax_m05_mean,tmax_m05_sd,wind_m05_mean,wind_m05_sd,solar_m05_mean,solar_m05_sd,rh_m05_mean,rh_m05_sd,rain_m06_mean,rain_m06_sd,tmin_m06_mean,tmin_m06_sd,tmax_m06_mean,tmax_m06_sd,wind_m06_mean,wind_m06_sd,solar_m06_mean,solar_m06_sd,rh_m06_mean,rh_m06_sd,rain_m07_mean,rain_m07_sd,tmin_m07_mean,tmin_m07_sd,tmax_m07_mean,tmax_m07_sd,wind_m07_mean,wind_m07_sd,solar_m07_mean,solar_m07_sd,rh_m07_mean,rh_m07_sd,rain_m08_mean,rain_m08_sd,tmin_m08_mean,tmin_m08_sd,tmax_m08_mean,tmax_m08_sd,wind_m08_mean,wind_m08_sd,solar_m08_mean,solar_m08_sd,rh_m08_mean,rh_m08_sd,rain_m09_mean,rain_m09_sd,tmin_m09_mean,tmin_m09_sd,tmax_m09_mean,tmax_m09_sd,wind_m09_mean,wind_m09_sd,solar_m09_mean,solar_m09_sd,rh_m09_mean,rh_m09_sd,rain_m10_mean,rain_m10_sd,tmin_m10_mean,tmin_m10_sd,tmax_m10_mean,tmax_m10_sd,wind_m10_mean,wind_m10_sd,solar_m10_mean,solar_m10_sd,rh_m10_mean,rh_m10_sd,rain_m11_mean,rain_m11_sd,tmin_m11_mean,tmin_m11_sd,tmax_m11_mean,tmax_m11_sd,wind_m11_mean,wind_m11_sd,solar_m11_mean,solar_m11_sd,rh_m11_mean,rh_m11_sd,rain_m12_mean,rain_m12_sd,tmin_m12_mean,tmin_m12_sd,tmax_m12_mean,tmax_m12_sd,wind_m12_mean,wind_m12_sd,solar_m12_mean,solar_m12_sd,rh_m12_mean,rh_m12_sd
25.253330,84.256667,5.666,2.684,0.020,18.560,10.439,23.191,1.160,12.400,29.400,26.616,37.029,1.795,30.500,48.380,34.922,3.093,0.428,1.550,4.650,3.819,17.382,1.459,12.850,22.790,17.829,72.949,7.197,31.810,88.500,77.491,867.83,183.28,0.311,0.362,4.906,1.058,28.252,1.730,2.615,0.213,11.246,1.698,50.370,9.777,0.437,0.535,7.357,1.535,33.929,2.018,2.962,0.275,16.200,1.108,41.593,8.569,0.270,0.309,12.267,2.026,40.369,1.669,3.230,0.304,20.569,0.937,29.795,8.439,0.417,0.359,19.362,1.733,44.556,1.347,3.315,0.429,23.282,1.105,23.608,6.283,1.502,1.265,24.100,1.579,46.131,1.306,3.329,0.347,22.966,1.596,31.613,7.043,4.811,3.332,26.748,1.354,45.173,2.424,3.706,0.483,20.151,1.852,47.493,11.830,8.589,3.372,25.556,0.704,38.346,2.164,3.642,0.374,16.838,1.584,75.592,6.442,7.499,1.921,24.887,0.387,34.898,1.448,3.154,0.414,16.957,1.209,83.226,3.791,5.571,2.388,22.670,1.200,33.768,1.006,2.880,0.462,16.641,1.299,84.319,2.586,1.859,2.039,16.096,1.675,32.958,1.564,2.085,0.397,16.322,1.245,74.117,7.516,0.093,0.221,10.738,1.518,30.580,1.964,2.093,0.332,13.776,0.944,62.768,10.625,0.129,0.255,6.049,1.441,27.599,1.863,2.280,0.316,10.930,1.372,56.713,11.217
25.253640,85.469778,5.917,2.712,0.050,19.170,10.288,23.322,1.118,12.490,28.780,26.350,36.750,1.720,30.560,48.390,34.316,3.186,0.444,1.300,4.660,4.097,17.306,1.402,12.920,22.660,17.686,74.937,6.373,37.260,88.470,79.082,905.89,185.01,0.279,0.346,4.972,1.116,28.013,1.596,2.637,0.222,11.460,1.633,51.768,9.176,0.446,0.542,7.323,1.582,33.625,2.011,2.936,0.329,16.231,1.142,42.560,8.435,0.306,0.385,12.360,1.939,40.058,1.635,3.184,0.357,20.380,0.934,30.831,8.480,0.494,0.410,19.308,1.621,44.043,1.417,3.280,0.449,22.887,1.173,27.044,6.793,1.807,1.393,24.044,1.523,45.449,1.280,3.357,0.366,22.580,1.589,36.942,7.410,5.168,3.447,26.580,1.237,44.495,2.393,3.754,0.457,19.737,1.707,52.140,10.502,8.773,3.386,25.678,0.617,37.536,2.186,3.767,0.414,16.727,1.515,77.844,5.696,7.642,2.135,25.010,0.475,34.964,1.377,3.301,0.412,17.059,1.187,83.713,3.482,6.111,2.538,23.024,1.022,33.793,0.875,2.968,0.508,16.546,1.231,84.910,2.235,1.891,1.560,16.320,1.753,32.961,1.273,2.137,0.422,16.463,1.301,76.077,6.575,0.099,0.224,11.057,1.648,30.699,1.833,2.123,0.342,14.452,1.017,65.146,9.830,0.108,0.215,6.180,1.396,27.537,1.544,2.310,0.325,11.458,1.462,58.990,10.306
25.256390,84.253111,5.666,2.684,0.020,18.560,10.439,23.191,1.160,12.400,29.400,26.616,37.029,1.795,30.500,48.380,34.922,3.093,0.428,1.550,4.650,3.819,17.382,1.459,12.850,22.790,17.829,72.949,7.197,31.810,88.500,77.491,867.83,183.28,0.311,0.362,4.906,1.058,28.252,1.730,2.615,0.213,11.246,1.698,50.370,9.777,0.437,0.535,7.357,1.535,33.929,2.018,2.962,0.275,16.200,1.108,41.593,8.569,0.270,0.309,12.267,2.026,40.369,1.669,3.230,0.304,20.569,0.937,29.795,8.439,0.417,0.359,19.362,1.733,44.556,1.347,3.315,0.429,23.282,1.105,23.608,6.283,1.502,1.265,24.100,1.579,46.131,1.306,3.329,0.347,22.966,1.596,31.613,7.043,4.811,3.332,26.748,1.354,45.173,2.424,3.706,0.483,20.151,1.852,47.493,11.830,8.589,3.372,25.556,0.704,38.346,2.164,3.642,0.374,16.838,1.584,75.592,6.442,7.499,1.921,24.887,0.387,34.898,1.448,3.154,0.414,16.957,1.209,83.226,3.791,5.571,2.388,22.670,1.200,33.768,1.006,2.880,0.462,16.641,1.299,84.319,2.586,1.859,2.039,16.096,1.675,32.958,1.564,2.085,0.397,16.322,1.245,74.117,7.516,0.093,0.221,10.738,1.518,30.580,1.964,2.093,0.332,13.776,0.944,62.768,10.625,0.129,0.255,6.049,1.441,27.599,1.863,2.280,0.316,10.930,1.372,56.713,11.217
25.256810,84.235306,5.666,2.684,0.020,18.560,10.439,23.191,1.160,12.400,29.400,26.616,37.029,1.795,30.500,48.380,34.922,3.093,0.428,1.550,4.650,3.819,17.382,1.459,12.850,22.790,17.829,72.949,7.197,31.810,88.500,77.491,867.83,183.28,0.311,0.362,4.906,1.058,28.252,1.730,2.615,0.213,11.246,1.698,50.370,9.777,0.437,0.535,7.357,1.535,33.929,2.018,2.962,0.275,16.200,1.108,41.593,8.569,0.270,0.309,12.267,2.026,40.369,1.669,3.230,0.304,20.569,0.937,29.795,8.439,0.417,0.359,19.362,1.733,44.556,1.347,3.315,0.429,23.282,1.105,23.608,6.283,1.502,1.265,24.100,1.579,46.131,1.306,3.329,0.347,22.966,1.596,31.613,7.043,4.811,3.332,26.748,1.354,45.173,2.424,3.706,0.483,20.151,1.852,47.493,11.830,8.589,3.372,25.556,0.704,38.346,2.164,3.642,0.374,16.838,1.584,75.592,6.442,7.499,1.921,24.887,0.387,34.898,1.448,3.154,0.414,16.957,1.209,83.226,3.791,5.571,2.388,22.670,1.200,33.768,1.006,2.880,0.462,16.641,1.299,84.319,2.586,1.859,2.039,16.096,1.675,32.958,1.564,2.085,0.397,16.322,1.245,74.117,7.516,0.093,0.221,10.738,1.518,30.580,1.964,2.093,0.332,13.776,0.944,62.768,10.625,0.129,0.255,6.049,1.441,27.599,1.863,2.280,0.316,10.930,1.372,56.713,11.217
25.256890,85.471194,5.917,2.712,0.050,19.170,10.288,23.322,1.118,12.490,28.780,26.350,36.750,1.720,30.560,48.390,34.316,3.186,0.444,1.300,4.660,4.097,17.306,1.402,12.920,22.660,17.686,74.937,6.373,37.260,88.470,79.082,905.89,185.01,0.279,0.346,4.972,1.116,28.013,1.596,2.637,0.222,11.460,1.633,51.768,9.176,0.446,0.542,7.323,1.582,33.625,2.011,2.936,0.329,16.231,1.142,42.560,8.435,0.306,0.385,12.360,1.939,40.058,1.635,3.184,0.357,20.380,0.934,30.831,8.480,0.494,0.410,19.308,1.621,44.043,1.417,3.280,0.449,22.887,1.173,27.044,6.793,1.807,1.393,24.044,1.523,45.449,1.280,3.357,0.366,22.580,1.589,36.942,7.410,5.168,3.447,26.580,1.237,44.495,2.393,3.754,0.457,19.737,1.707,52.140,10.502,8.773,3.386,25.678,0.617,37.536,2.186,3.767,0.414,16.727,1.515,77.844,5.696,7.642,2.135,25.010,0.475,34.964,1.377,3.301,0.412,17.059,1.187,83.713,3.482,6.111,2.538,23.024,1.022,33.793,0.875,2.968,0.508,16.546,1.231,84.910,2.235,1.891,1.560,16.320,1.753,32.961,1.273,2.137,0.422,16.463,1.301,76.077,6.575,0.099,0.224,11.057,1.648,30.699,1.833,2.123,0.342,14.452,1.017,65.146,9.830,0.108,0.215,6.180,1.396,27.537,1.544,2.310,0.325,11.458,1.462,58.990,10.306
25.257310,85.470833,5.917,2.712,0.050,19.170,10.288,23.322,1.118,12.490,28.780,26.350,36.750,1.720,30.560,48.390,34.316,3.186,0.444,1.300,4.660,4.097,17.306,1.402,12.920,22.660,17.686,74.937,6.373,37.260,88.470,79.082,905.89,185.01,0.279,0.346,4.972,1.116,28.013,1.596,2.637,0.222,11.460,1.633,51.768,9.176,0.446,0.542,7.323,1.582,33.625,2.011,2.936,0.329,16.231,1.142,42.560,8.435,0.306,0.385,12.360,1.939,40.058,1.635,3.184,0.357,20.380,0.934,30.831,8.480,0.494,0.410,19.308,1.621,44.043,1.417,3.280,0.449,22.887,1.173,27.044,6.793,1.807,1.393,24.044,1.523,45.449,1.280,3.357,0.366,22.580,1.589,36.942,7.410,5.168,3.447,26.580,1.237,44.495,2.393,3.754,0.457,19.737,1.707,52.140,10.502,8.773,3.386,25.678,0.617,37.536,2.186,3.767,0.414,16.727,1.515,77.844,5.696,7.642,2.135,25.010,0.475,34.964,1.377,3.301,0.412,17.059,1.187,83.713,3.482,6.111,2.538,23.024,1.022,33.793,0.875,2.968,0.508,16.546,1.231,84.910,2.235,1.891,1.560,16.320,1.753,32.961,1.273,2.137,0.422,16.463,1.301,76.077,6.575,0.099,0.224,11.057,1.648,30.699,1.833,2.123,0.342,14.452,1.017,65.146,9.830,0.108,0.215,6.180,1.396,27.537,1.544,2.310,0.325,11.458,1.462,58.990,10.306
25.269000,85.016750,5.810,2.758,0.030,19.210,10.288,23.221,1.161,12.160,29.070,26.491,36.898,1.800,30.520,48.470,34.715,3.126,0.439,1.340,4.730,4.010,17.306,1.402,12.920,22.660,17.686,73.923,6.896,34.100,88.680,77.805,889.79,188.22,0.295,0.359,4.837,1.093,28.104,1.728,2.585,0.210,11.460,1.633,51.183,9.635,0.446,0.543,7.264,1.555,33.749,2.059,2.922,0.304,16.231,1.142,42.128,8.686,0.277,0.332,12.247,1.978,40.218,1.653,3.184,0.336,20.380,0.934,30.376,8.470,0.437,0.378,19.307,1.624,44.354,1.339,3.279,0.452,22.887,1.173,25.138,6.415,1.679,1.397,24.068,1.564,45.832,1.277,3.324,0.365,22.580,1.589,34.084,7.272,5.039,3.497,26.619,1.299,44.900,2.450,3.716,0.472,19.737,1.707,49.559,11.413,8.699,3.522,25.577,0.645,38.000,2.245,3.715,0.393,16.727,1.515,76.696,6.152,7.694,2.014,24.945,0.477,34.888,1.425,3.222,0.404,17.059,1.187,83.577,3.658,5.785,2.521,22.807,1.113,33.770,0.963,2.910,0.497,16.546,1.231,84.780,2.275,1.836,1.733,16.157,1.779,32.929,1.482,2.066,0.418,16.463,1.301,75.003,7.150,0.096,0.228,10.836,1.640,30.568,2.039,2.054,0.332,14.452,1.017,63.969,10.487,0.119,0.244,6.007,1.414,27.480,1.813,2.248,0.315,11.458,1.462,58.036,11.016
25.269060,85.022778,5.810,2.758,0.030,19.210,10.288,23.221,1.161,12.160,29.070,26.491,36.898,1.800,30.520,48.470,34.715,3.126,0.439,1.340,4.730,4.010,17.306,1.402,12.920,22.660,17.686,73.923,6.896,34.100,88.680,77.805,889.79,188.22,0.295,0.359,4.837,1.093,28.104,1.728,2.585,0.210,11.460,1.633,51.183,9.635,0.446,0.543,7.264,1.555,33.749,2.059,2.922,0.304,16.231,1.142,42.128,8.686,0.277,0.332,12.247,1.978,40.218,1.653,3.184,0.336,20.380,0.934,30.376,8.470,0.437,0.378,19.307,1.624,44.354,1.339,3.279,0.452,22.887,1.173,25.138,6.415,1.679,1.397,24.068,1.564,45.832,1.277,3.324,0.365,22.580,1.589,34.084,7.272,5.039,3.497,26.619,1.299,44.900,2.450,3.716,0.472,19.737,1.707,49.559,11.413,8.699,3.522,25.577,0.645,38.000,2.245,3.715,0.393,16.727,1.515,76.696,6.152,7.694,2.014,24.945,0.477,34.888,1.425,3.222,0.404,17.059,1.187,83.577,3.658,5.785,2.521,22.807,1.113,33.770,0.963,2.910,0.497,16.546,1.231,84.780,2.275,1.836,1.733,16.157,1.779,32.929,1.482,2.066,0.418,16.463,1.301,75.003,7.150,0.096,0.228,10.836,1.640,30.568,2.039,2.054,0.332,14.452,1.017,63.969,10.487,0.119,0.244,6.007,1.414,27.480,1.813,2.248,0.315,11.458,1.462,58.036,11.016
25.269070,85.023417,5.810,2.758,0.030,19.210,10.288,23.221,1.161,12.160,29.070,26.491,36.898,1.800,30.520,48.470,34.715,3.126,0.439,1.340,4.730,4.010,17.306,1.402,12.920,22.660,17.686,73.923,6.896,34.100,88.680,77.805,889.79,188.22,0.295,0.359,4.837,1.093,28.104,1.728,2.585,0.210,11.460,1.633,51.183,9.635,0.446,0.543,7.264,1.555,33.749,2.059,2.922,0.304,16.231,1.142,42.128,8.686,0.277,0.332,12.247,1.978,40.218,1.653,3.184,0.336,20.380,0.934,30.376,8.470,0.437,0.378,19.307,1.624,44.354,1.339,3.279,0.452,22.887,1.173,25.138,6.415,1.679,1.397,24.068,1.564,45.832,1.277,3.324,0.365,22.580,1.589,34.084,7.272,5.039,3.497,26.619,1.299,44.900,2.450,3.716,0.472,19.737,1.707,49.559,11.413,8.699,3.522,25.577,0.645,38.000,2.245,3.715,0.393,16.727,1.515,76.696,6.152,7.694,2.014,24.945,0.477,34.888,1.425,3.222,0.404,17.059,1.187,83.577,3.658,5.785,2.521,22.807,1.113,33.770,0.963,2.910,0.497,16.546,1.231,84.780,2.275,1.836,1.733,16.157,1.779,32.929,1.482,2.066,0.418,16.463,1.301,75.003,7.150,0.096,0.228,10.836,1.640,30.568,2.039,2.054,0.332,14.452,1.017,63.969,10.487,0.119,0.244,6.007,1.414,27.480,1.813,2.248,0.315,11.458,1.462,58.036,11.016
25.269110,85.026944,5.810,2.758,0.030,19.210,10.288,23.221,1.161,12.160,29.070,26.491,36.898,1.800,30.520,48.470,34.715,3.126,0.439,1.340,4.730,4.010,17.306,1.402,12.920,22.660,17.686,73.923,6.896,34.100,88.680,77.805,889.79,188.22,0.295,0.359,4.837,1.093,28.104,1.728,2.585,0.210,11.460,1.633,51.183,9.635,0.446,0.543,7.264,1.555,33.749,2.059,2.922,0.304,16.231,1.142,42.128,8.686,0.277,0.332,12.247,1.978,40.218,1.653,3.184,0.336,20.380,0.934,30.376,8.470,0.437,0.378,19.307,1.624,44.354,1.339,3.279,0.452,22.887,1.173,25.138,6.415,1.679,1.397,24.068,1.564,45.832,1.277,3.324,0.365,22.580,1.589,34.084,7.272,5.039,3.497,26.619,1.299,44.900,2.450,3.716,0.472,19.737,1.707,49.559,11.413,8.699,3.522,25.577,0.645,38.000,2.245,3.715,0.393,16.727,1.515,76.696,6.152,7.694,2.014,24.945,0.477,34.888,1.425,3.222,0.404,17.059,1.187,83.577,3.658,5.785,2.521,22.807,1.113,33.770,0.963,2.910,0.497,16.546,1.231,84.780,2.275,1.836,1.733,16.157,1.779,32.929,1.482,2.066,0.418,16.463,1.301,75.003,7.150,0.096,0.228,10.836,1.640,30.568,2.039,2.054,0.332,14.452,1.017,63.969,10.487,0.119,0.244,6.007,1.414,27.480,1.813,2.248,0.315,11.458,1.462,58.036,11.016
25.269120,85.021611,5.810,2.758,0.030,19.210,10.288,23.221,1.161,12.160,29.070,26.491,36.898,1.800,30.520,48.470,34.715,3.126,0.439,1.340,4.730,4.010,17.306,1.402,12.920,22.660,17.686,73.923,6.896,34.100,88.680,77.805,889.79,188.22,0.295,0.359,4.837,1.093,28.104,1.728,2.585,0.210,11.460,1.633,51.183,9.635,0.446,0.543,7.264,1.555,33.749,2.059,2.922,0.304,16.231,1.142,42.128,8.686,0.277,0.332,12.247,1.978,40.218,1.653,3.184,0.336,20.380,0.934,30.376,8.470,0.437,0.378,19.307,1.624,44.354,1.339,3.279,0.452,22.887,1.173,25.138,6.415,1.679,1.397,24.068,1.564,45.832,1.277,3.324,0.365,22.580,1.589,34.084,7.272,5.039,3.497,26.619,1.299,44.900,2.450,3.716,0.472,19.737,1.707,49.559,11.413,8.699,3.522,25.577,0.645,38.000,2.245,3.715,0.393,16.727,1.515,76.696,6.152,7.694,2.014,24.945,0.477,34.888,1.425,3.222,0.404,17.059,1.187,83.577,3.658,5.785,2.521,22.807,1.113,33.770,0.963,2.910,0.497,16.546,1.231,84.780,2.275,1.836,1.733,16.157,1.779,32.929,1.482,2.066,0.418,16.463,1.301,75.003,7.150,0.096,0.228,10.836,1.640,30.568,2.039,2.054,0.332,14.452,1.017,63.969,10.487,0.119,0.244,6.007,1.414,27.480,1.813,2.248,0.315,11.458,1.462,58.036,11.016
25.269140,85.026111,5.810,2.758,0.030,19.210,10.288,23.221,1.161,12.160,29.070,26.491,36.898,1.800,30.520,48.470,34.715,3.126,0.439,1.340,4.730,4.010,17.306,1.402,12.920,22.660,17.686,73.923,6.896,34.100,88.680,77.805,889.79,188.22,0.295,0.359,4.837,1.093,28.104,1.728,2.585,0.210,11.460,1.633,51.183,9.635,0.446,0.543,7.264,1.555,33.749,2.059,2.922,0.304,16.231,1.142,42.128,8.686,0.277,0.332,12.247,1.978,40.218,1.653,3.184,0.336,20.380,0.934,30.376,8.470,0.437,0.378,19.307,1.624,44.354,1.339,3.279,0.452,22.887,1.173,25.138,6.415,1.679,1.397,24.068,1.564,45.832,1.277,3.324,0.365,22.580,1.589,34.084,7.272,5.039,3.497,26.619,1.299,44.900,2.450,3.716,0.472,19.737,1.707,49.559,11.413,8.699,3.522,25.577,0.645,38.000,2.245,3.715,0.393,16.727,1.515,76.696,6.152,7.694,2.014,24.945,0.477,34.888,1.425,3.222,0.404,17.059,1.187,83.577,3.658,5.785,2.521,22.807,1.113,33.770,0.963,2.910,0.497,16.546,1.231,84.780,2.275,1.836,1.733,16.157,1.779,32.929,1.482,2.066,0.418,16.463,1.301,75.003,7.150,0.096,0.228,10.836,1.640,30.568,2.039,2.054,0.332,14.452,1.017,63.969,10.487,0.119,0.244,6.007,1.414,27.480,1.813,2.248,0.315,11.458,1.462,58.036,11.016
25.287610,85.024722,5.810,2.758,0.030,19.210,10.288,23.221,1.161,12.160,29.070,26.491,36.898,1.800,30.520,48.470,34.715,3.126,0.439,1.340,4.730,4.010,17.306,1.402,12.920,22.660,17.686,73.923,6.896,34.100,88.680,77.805,889.79,188.22,0.295,0.359,4.837,1.093,28.104,1.728,2.585,0.210,11.460,1.633,51.183,9.635,0.446,0.543,7.264,1.555,33.749,2.059,2.922,0.304,16.231,1.142,42.128,8.686,0.277,0.332,12.247,1.978,40.218,1.653,3.184,0.336,20.380,0.934,30.376,8.470,0.437,0.378,19.307,1.624,44.354,1.339,3.279,0.452,22.887,1.173,25.138,6.415,1.679,1.397,24.068,1.564,45.832,1.277,3.324,0.365,22.580,1.589,34.084,7.272,5.039,3.497,26.619,1.299,44.900,2.450,3.716,0.472,19.737,1.707,49.559,11.413,8.699,3.522,25.577,0.645,38.000,2.245,3.715,0.393,16.727,1.515,76.696,6.152,7.694,2.014,24.945,0.477,34.888,1.425,3.222,0.404,17.059,1.187,83.577,3.658,5.785,2.521,22.807,1.113,33.770,0.963,2.910,0.497,16.546,1.231,84.780,2.275,1.836,1.733,16.157,1.779,32.929,1.482,2.066,0.418,16.463,1.301,75.003,7.150,0.096,0.228,10.836,1.640,30.568,2.039,2.054,0.332,14.452,1.017,63.969,10.487,0.119,0.244,6.007,1.414,27.480,1.813,2.248,0.315,11.458,1.462,58.036,11.016
25.288330,85.016694,5.810,2.758,0.030,19.210,10.288,23.221,1.161,12.160,29.070,26.491,36.898,1.800,30.520,48.470,34.715,3.126,0.439,1.340,4.730,4.010,17.306,1.402,12.920,22.660,17.686,73.923,6.896,34.100,88.680,77.805,889.79,188.22,0.295,0.359,4.837,1.093,28.104,1.728,2.585,0.210,11.460,1.633,51.183,9.635,0.446,0.543,7.264,1.555,33.749,2.059,2.922,0.304,16.231,1.142,42.128,8.686,0.277,0.332,12.247,1.978,40.218,1.653,3.184,0.336,20.380,0.934,30.376,8.470,0.437,0.378,19.307,1.624,44.354,1.339,3.279,0.452,22.887,1.173,25.138,6.415,1.679,1.397,24.068,1.564,45.832,1.277,3.324,0.365,22.580,1.589,34.084,7.272,5.039,3.497,26.619,1.299,44.900,2.450,3.716,0.472,19.737,1.707,49.559,11.413,8.699,3.522,25.577,0.645,38.000,2.245,3.715,0.393,16.727,1.515,76.696,6.152,7.694,2.014,24.945,0.477,34.888,1.425,3.222,0.404,17.059,1.187,83.577,3.658,5.785,2.521,22.807,1.113,33.770,0.963,2.910,0.497,16.546,1.231,84.780,2.275,1.836,1.733,16.157,1.779,32.929,1.482,2.066,0.418,16.463,1.301,75.003,7.150,0.096,0.228,10.836,1.640,30.568,2.039,2.054,0.332,14.452,1.017,63.969,10.487,0.119,0.244,6.007,1.414,27.480,1.813,2.248,0.315,11.458,1.462,58.036,11.016
25.288970,85.017111,5.810,2.758,0.030,19.210,10.288,23.221,1.161,12.160,29.070,26.491,36.898,1.800,30.520,48.470,34.715,3.126,0.439,1.340,4.730,4.010,17.306,1.402,12.920,22.660,17.686,73.923,6.896,34.100,88.680,77.805,889.79,188.22,0.295,0.359,4.837,1.093,28.104,1.728,2.585,0.210,11.460,1.633,51.183,9.635,0.446,0.543,7.264,1.555,33.749,2.059,2.922,0.304,16.231,1.142,42.128,8.686,0.277,0.332,12.247,1.978,40.218,1.653,3.184,0.336,20.380,0.934,30.376,8.470,0.437,0.378,19.307,1.624,44.354,1.339,3.279,0.452,22.887,1.173,25.138,6.415,1.679,1.397,24.068,1.564,45.832,1.277,3.324,0.365,22.580,1.589,34.084,7.272,5.039,3.497,26.619,1.299,44.900,2.450,3.716,0.472,19.737,1.707,49.559,11.413,8.699,3.522,25.577,0.645,38.000,2.245,3.715,0.393,16.727,1.515,76.696,6.152,7.694,2.014,24.945,0.477,34.888,1.425,3.222,0.404,17.059,1.187,83.577,3.658,5.785,2.521,22.807,1.113,33.770,0.963,2.910,0.497,16.546,1.231,84.780,2.275,1.836,1.733,16.157,1.779,32.929,1.482,2.066,0.418,16.463,1.301,75.003,7.150,0.096,0.228,10.836,1.640,30.568,2.039,2.054,0.332,14.452,1.017,63.969,10.487,0.119,0.244,6.007,1.414,27.480,1.813,2.248,0.315,11.458,1.462,58.036,11.016
25.289250,85.018111,5.810,2.758,0.030,19.210,10.288,23.221,1.161,12.160,29.070,26.491,36.898,1.800,30.520,48.470,34.715,3.126,0.439,1.340,4.730,4.010,17.306,1.402,12.920,22.660,17.686,73.923,6.896,34.100,88.680,77.805,889.79,188.22,0.295,0.359,4.837,1.093,28.104,1.728,2.585,0.210,11.460,1.633,51.183,9.635,0.446,0.543,7.264,1.555,33.749,2.059,2.922,0.304,16.231,1.142,42.128,8.686,0.277,0.332,12.247,1.978,40.218,1.653,3.184,0.336,20.380,0.934,30.376,8.470,0.437,0.378,19.307,1.624,44.354,1.339,3.279,0.452,22.887,1.173,25.138,6.415,1.679,1.397,24.068,1.564,45.832,1.277,3.324,0.365,22.580,1.589,34.084,7.272,5.039,3.497,26.619,1.299,44.900,2.450,3.716,0.472,19.737,1.707,49.559,11.413,8.699,3.522,25.577,0.645,38.000,2.245,3.715,0.393,16.727,1.515,76.696,6.152,7.694,2.014,24.945,0.477,34.888,1.425,3.222,0.404,17.059,1.187,83.577,3.658,5.785,2.521,22.807,1.113,33.770,0.963,2.910,0.497,16.546,1.231,84.780,2.275,1.836,1.733,16.157,1.779,32.929,1.482,2.066,0.418,16.463,1.301,75.003,7.150,0.096,0.228,10.836,1.640,30.568,2.039,2.054,0.332,14.452,1.017,63.969,10.487,0.119,0.244,6.007,1.414,27.480,1.813,2.248,0.315,11.458,1.462,58.036,11.016
25.302410,85.697111,5.917,2.712,0.050,19.170,10.288,23.322,1.118,12.490,28.780,26.350,36.750,1.720,30.560,48.390,34.316,3.186,0.444,1.300,4.660,4.097,17.306,1.402,12.920,22.660,17.686,74.937,6.373,37.260,88.470,79.082,905.89,185.01,0.279,0.346,4.972,1.116,28.013,1.596,2.637,0.222,11.460,1.633,51.768,9.176,0.446,0.542,7.323,1.582,33.625,2.011,2.936,0.329,16.231,1.142,42.560,8.435,0.306,0.385,12.360,1.939,40.058,1.635,3.184,0.357,20.380,0.934,30.831,8.480,0.494,0.410,19.308,1.621,44.043,1.417,3.280,0.449,22.887,1.173,27.044,6.793,1.807,1.393,24.044,1.523,45.449,1.280,3.357,0.366,22.580,1.589,36.942,7.410,5.168,3.447,26.580,1.237,44.495,2.393,3.754,0.457,19.737,1.707,52.140,10.502,8.773,3.386,25.678,0.617,37.536,2.186,3.767,0.414,16.727,1.515,77.844,5.696,7.642,2.135,25.010,0.475,34.964,1.377,3.301,0.412,17.059,1.187,83.713,3.482,6.111,2.538,23.024,1.022,33.793,0.875,2.968,0.508,16.546,1.231,84.910,2.235,1.891,1.560,16.320,1.753,32.961,1.273,2.137,0.422,16.463,1.301,76.077,6.575,0.099,0.224,11.057,1.648,30.699,1.833,2.123,0.342,14.452,1.017,65.146,9.830,0.108,0.215,6.180,1.396,27.537,1.544,2.310,0.325,11.458,1.462,58.990,10.306
