date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmax_mean
03-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,34.63
04-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,34.46
05-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.76
06-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.81
07-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,34.03
08-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,34.31
09-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,34.1
10-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.55
11-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.38
12-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.69
13-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.81
14-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.73
15-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.74
16-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.56
17-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.67
18-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.72
19-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.99
20-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.04
21-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.18
22-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.26
23-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.59
24-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.44
25-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.31
26-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.21
27-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.94
28-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.17
29-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.96
30-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.29
31-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.11
01-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.15
02-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.12
03-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.94
04-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.55
05-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.64
06-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.51
07-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.87
08-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.63
09-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.65
10-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.56
11-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.13
12-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.86
13-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.64
14-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.82
15-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.9
16-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.21
17-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.51
18-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.1
19-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.78
20-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.86
21-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.16
22-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.11
23-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.13
24-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.09
25-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.55
26-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.58
27-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.5
28-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.65
29-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.69
30-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.82
31-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.59
01-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.11
02-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.83
03-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.39
04-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.55
05-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.55
06-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.41
07-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.37
08-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.45
09-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.45
10-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.53
11-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.2
12-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.18
13-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.26
14-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.06
15-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.66
16-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.11
17-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.98
18-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.21
19-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.52
20-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.45
21-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.05
22-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.83
23-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.18
24-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.89
25-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.61
26-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.91
27-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.31
28-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.47
29-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.43
30-09-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.45
01-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.44
02-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.04
03-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.01
04-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.75
05-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.12
06-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.34
07-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.15
08-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.22
09-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.24
10-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.57
11-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.06
12-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.95
13-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,33.09
14-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.83
15-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.92
16-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.91
17-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.64
18-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.5
19-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.18
20-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.28
21-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.28
22-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.28
23-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,32.02
24-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,31.89
25-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,31.59
26-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,31.5
27-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,31.23
28-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,31.09
29-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,31.13
30-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,31.24
31-10-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,31.33
01-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,31.23
02-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,31.16
03-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,31.1
04-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,31
05-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,30.95
06-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,30.51
07-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,30.58
08-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,30.41
09-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,30.28
10-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,29.86
11-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,29.86
12-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,29.63
13-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,29.55
14-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,29.28
15-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,29.27
16-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,28.84
17-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,28.97
18-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,28.53
19-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,28.44
20-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,28.29
21-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,28.05
22-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,27.88
23-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,27.97
24-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,27.78
25-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,27.51
26-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,27.56
27-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,27.41
28-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,27.28
29-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,27.18
30-11-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,26.98
01-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,26.83
02-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,26.71
03-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,26.48
04-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,26.39
05-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,26.11
06-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,26.23
07-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,25.88
08-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,25.35
09-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,25.28
10-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,25.17
11-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,24.96
12-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,24.6
13-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,24.06
14-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,24.02
15-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,23.93
16-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,23.55
17-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,23.51
18-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,23.17
19-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,22.92
20-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,22.69
21-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,22.39
22-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,22.67
23-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,22.72
24-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,22.76
25-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,22.54
26-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,21.96
27-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,21.91
28-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,21.24
29-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,21.22
30-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,20.48
31-12-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,20.42
01-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,20.61
02-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,20.6
03-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,20.69
04-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,20.76
05-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,20.34
06-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,20.76
07-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,20.65
08-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,20.34
09-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,20.58
10-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,21.26
11-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,20.93
12-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,21.22
13-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,21.57
14-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,21.83
15-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,21.84
16-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,21.3
17-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,21.33
18-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,21.26
19-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,21.42
20-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,21.63
21-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,21.74
22-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,22.14
23-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,22.59
24-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,22.76
25-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,22.74
26-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,23.16
27-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,23.46
28-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,23.19
29-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,23.21
30-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,23.97
31-01-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,24.12
01-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,24.13
02-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,24.32
03-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,24.9
04-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,24.67
05-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,24.97
06-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,25.18
07-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,25.26
08-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,24.95
09-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,25.3
10-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,25.34
11-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,25.7
12-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,25.95
13-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,25.91
14-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,26.6
15-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,26.86
16-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,26.7
17-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,27.45
18-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,28.17
19-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,28.51
20-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,28.5
21-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,28.49
22-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,28.52
23-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,28.97
24-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,29.13
25-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,28.9
26-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,28.61
27-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,28.97
28-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,29.3
29-02-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,29.84
01-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,29.22
02-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,29.77
03-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,30.1
04-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,30.4
05-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,30.29
06-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,30.41
07-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,30.66
08-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,30.6
09-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,31.04
10-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,31.04
11-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,31.5
12-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,31.38
13-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,31.25
14-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,31.54
15-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,31.58
16-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,32.25
17-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,32.8
18-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,33.49
19-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,33.35
20-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,33.81
21-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,33.81
22-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,34.37
23-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,34.6
24-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,34.86
25-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,35.54
26-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,35.41
27-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,35.59
28-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,36.01
29-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,36.42
30-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,36.14
31-03-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,36.29
01-04-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,36.71
02-04-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,36.9
03-04-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,37.37
04-04-2025,25.5,82.5,JAUNPUR,UTTAR PRADESH,D715,BADLAPUR,37.32
