date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmin_Mean
06-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,10.68
07-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,10.98
08-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,11.01
09-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,10.63
10-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,10.52
11-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,10.38
12-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,10.32
13-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,10.45
14-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,10.06
15-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,9.61
16-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,9.27
17-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.97
18-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,9.13
19-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.93
20-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.75
21-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.7
22-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.79
23-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,9.09
24-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.92
25-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.73
26-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.34
27-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.35
28-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.47
29-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.22
30-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.11
31-12-2025,27.5,81.5,BAHRAICH,UTTAR PRADESH,D686,BAHRAICH,8.53
01-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.44
02-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.48
03-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.58
04-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.21
05-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,7.99
06-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.29
07-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.44
08-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.28
09-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.17
10-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,7.89
11-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,7.79
12-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,7.53
13-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,7.9
14-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8
15-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.39
16-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.58
17-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.52
18-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.5
19-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.46
20-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.12
21-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.39
22-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.6
23-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.9
24-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.91
25-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.82
26-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.82
27-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.97
28-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,8.86
29-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,9.21
30-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,9.15
31-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,9.58
01-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,9.6
02-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,9.36
03-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,9.63
04-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,10.32
05-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,10.46
06-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,10.4
07-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,10.74
08-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,10.52
09-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,10.07
10-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,9.94
11-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,10.73
12-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,10.98
13-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,11.22
14-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,11.4
15-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,11.97
16-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,12.03
17-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,11.92
18-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,12.24
19-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,12.54
20-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,13.11
21-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,12.98
22-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,13.22
23-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,13.26
24-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,13.31
25-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,13.55
26-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,13.66
27-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,13.51
28-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,13.92
29-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,13.37
01-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,14.09
02-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,14.4
03-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,14.51
04-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,14.42
05-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,14.41
06-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,14.17
07-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,14.43
08-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,14.85
09-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,14.98
10-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,15.19
11-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,15.3
12-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,15.84
13-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,15.95
14-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,15.98
15-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,16.12
16-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,16.2
17-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,16.96
18-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,16.98
19-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,17.2
20-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,17.57
21-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,17.7
22-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,17.66
23-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,17.52
24-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,18.06
25-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,18.57
26-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,18.54
27-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,18.74
28-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,19
29-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,19.55
30-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,19.43
31-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,19.45
01-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,19.13
02-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,19.31
03-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,19.73
04-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,20.15
05-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,19.88
06-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,20.48
07-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,20.81
08-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,21.4
09-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,21.27
10-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,21.16
11-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,21.32
12-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,21.58
13-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,21.7
14-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,22.22
15-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,22.58
16-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,22.77
17-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.1
18-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,22.82
19-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,22.69
20-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.36
21-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.29
22-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.11
23-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.1
24-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23
25-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.14
26-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.5
27-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.95
28-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.25
29-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.34
30-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.56
01-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.59
02-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.72
03-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.49
04-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.38
05-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.51
06-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.85
07-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.27
08-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.27
09-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.96
10-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.89
11-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.76
12-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.81
13-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.84
14-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.24
15-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.43
16-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.64
17-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.86
18-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.7
19-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.77
20-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.63
21-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.52
22-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.27
23-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.02
24-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.26
25-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.07
26-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.23
27-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.34
28-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.03
29-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.89
30-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.15
31-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.21
01-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.96
02-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.47
03-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.58
04-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.95
05-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.45
06-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.59
07-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.25
08-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.63
09-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.48
10-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,28.01
11-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,28.45
12-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,28.48
13-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,28.13
14-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,28.39
15-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,28.16
16-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.73
17-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.22
18-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.24
19-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.75
20-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.05
21-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.04
22-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,27.23
23-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.68
24-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.59
25-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.66
26-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.84
27-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.37
28-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.86
29-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.07
30-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.8
01-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.09
02-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.26
03-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.28
04-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.38
05-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.19
06-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26
07-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.74
08-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.2
09-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.03
10-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,26.05
11-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.98
12-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.71
13-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.72
14-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.73
15-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.73
16-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.72
17-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.72
18-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.77
19-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.93
20-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.54
21-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.26
22-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.51
23-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.5
24-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.49
25-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.39
26-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.12
27-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25
28-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.18
29-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.09
30-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.15
31-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.24
01-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.11
02-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.25
03-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.95
04-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.85
05-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.13
06-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.26
07-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.08
08-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.12
09-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25
10-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.2
11-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.29
12-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.2
13-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.16
14-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.95
15-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.84
16-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.88
17-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.94
18-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.87
19-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.68
20-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.65
21-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.85
22-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.82
23-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.58
24-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.85
25-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.78
26-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.84
27-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.98
28-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.06
29-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.2
30-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.16
31-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.19
01-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,25.04
02-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.81
03-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.81
04-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.72
05-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.66
06-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.56
07-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.5
08-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.71
09-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.68
10-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.75
11-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.47
12-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.6
13-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.75
14-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.79
15-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.45
16-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.27
17-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.45
18-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.48
19-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.39
20-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.36
21-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.21
22-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.95
23-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,24.01
24-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.98
25-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.6
26-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.57
27-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.57
28-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.36
29-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.38
30-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.35
01-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.13
02-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,23.08
03-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,22.92
04-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,22.46
05-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,22.5
06-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,22.31
07-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,22.31
08-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,22.21
09-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,21.92
10-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,21.65
11-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,21.44
12-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,21.01
13-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,21.1
14-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,20.77
