State,District,Date(1995-2025),Lat,Lon,IMD_pr_Mean
BIHAR,PURBI CHAMPARAN,30-04-2025,26.35,84.95,2.95
BIHAR,PURBI CHAMPARAN,01-05-2025,26.35,84.95,1.19
BIHAR,PURBI CHAMPARAN,02-05-2025,26.35,84.95,0.68
BIHAR,PURBI CHAMPARAN,03-05-2025,26.35,84.95,1.6
BIHAR,PURBI CHAMPARAN,04-05-2025,26.35,84.95,1.23
BIHAR,PURBI CHAMPARAN,05-05-2025,26.35,84.95,1.1
BIHAR,PURBI CHAMPARAN,06-05-2025,26.35,84.95,2.09
BIHAR,PURBI CHAMPARAN,07-05-2025,26.35,84.95,0.86
BIHAR,PURBI CHAMPARAN,08-05-2025,26.35,84.95,1.35
BIHAR,PURBI CHAMPARAN,09-05-2025,26.35,84.95,1.36
BIHAR,PURBI CHAMPARAN,10-05-2025,26.35,84.95,1.02
BIHAR,PURBI CHAMPARAN,11-05-2025,26.35,84.95,1.95
BIHAR,PURBI CHAMPARAN,12-05-2025,26.35,84.95,3.37
BIHAR,PURBI CHAMPARAN,13-05-2025,26.35,84.95,1.31
BIHAR,PURBI CHAMPARAN,14-05-2025,26.35,84.95,1.45
BIHAR,PURBI CHAMPARAN,15-05-2025,26.35,84.95,1.93
BIHAR,PURBI CHAMPARAN,16-05-2025,26.35,84.95,0.75
BIHAR,PURBI CHAMPARAN,17-05-2025,26.35,84.95,1.26
BIHAR,PURBI CHAMPARAN,18-05-2025,26.35,84.95,1.88
BIHAR,PURBI CHAMPARAN,19-05-2025,26.35,84.95,2.85
BIHAR,PURBI CHAMPARAN,20-05-2025,26.35,84.95,3.58
BIHAR,PURBI CHAMPARAN,21-05-2025,26.35,84.95,3.73
BIHAR,PURBI CHAMPARAN,22-05-2025,26.35,84.95,2.04
BIHAR,PURBI CHAMPARAN,23-05-2025,26.35,84.95,3.84
BIHAR,PURBI CHAMPARAN,24-05-2025,26.35,84.95,3.26
BIHAR,PURBI CHAMPARAN,25-05-2025,26.35,84.95,1.16
BIHAR,PURBI CHAMPARAN,26-05-2025,26.35,84.95,2.95
BIHAR,PURBI CHAMPARAN,27-05-2025,26.35,84.95,5.18
BIHAR,PURBI CHAMPARAN,28-05-2025,26.35,84.95,6
BIHAR,PURBI CHAMPARAN,29-05-2025,26.35,84.95,6.25
BIHAR,PURBI CHAMPARAN,30-05-2025,26.35,84.95,2.06
BIHAR,PURBI CHAMPARAN,31-05-2025,26.35,84.95,5.88
BIHAR,PURBI CHAMPARAN,01-06-2025,26.35,84.95,1.49
BIHAR,PURBI CHAMPARAN,02-06-2025,26.35,84.95,1.43
BIHAR,PURBI CHAMPARAN,03-06-2025,26.35,84.95,1.24
BIHAR,PURBI CHAMPARAN,04-06-2025,26.35,84.95,2.94
BIHAR,PURBI CHAMPARAN,05-06-2025,26.35,84.95,2.55
BIHAR,PURBI CHAMPARAN,06-06-2025,26.35,84.95,5.18
BIHAR,PURBI CHAMPARAN,07-06-2025,26.35,84.95,5.57
BIHAR,PURBI CHAMPARAN,08-06-2025,26.35,84.95,2.88
BIHAR,PURBI CHAMPARAN,09-06-2025,26.35,84.95,1.39
BIHAR,PURBI CHAMPARAN,10-06-2025,26.35,84.95,3.43
BIHAR,PURBI CHAMPARAN,11-06-2025,26.35,84.95,1.83
BIHAR,PURBI CHAMPARAN,12-06-2025,26.35,84.95,2.13
BIHAR,PURBI CHAMPARAN,13-06-2025,26.35,84.95,3.09
BIHAR,PURBI CHAMPARAN,14-06-2025,26.35,84.95,5.17
BIHAR,PURBI CHAMPARAN,15-06-2025,26.35,84.95,6.77
BIHAR,PURBI CHAMPARAN,16-06-2025,26.35,84.95,7.57
BIHAR,PURBI CHAMPARAN,17-06-2025,26.35,84.95,6.53
BIHAR,PURBI CHAMPARAN,18-06-2025,26.35,84.95,3.35
BIHAR,PURBI CHAMPARAN,19-06-2025,26.35,84.95,6.19
BIHAR,PURBI CHAMPARAN,20-06-2025,26.35,84.95,11.18
BIHAR,PURBI CHAMPARAN,21-06-2025,26.35,84.95,13.25
BIHAR,PURBI CHAMPARAN,22-06-2025,26.35,84.95,5.35
BIHAR,PURBI CHAMPARAN,23-06-2025,26.35,84.95,7.23
BIHAR,PURBI CHAMPARAN,24-06-2025,26.35,84.95,7.62
BIHAR,PURBI CHAMPARAN,25-06-2025,26.35,84.95,4.79
BIHAR,PURBI CHAMPARAN,26-06-2025,26.35,84.95,5.39
BIHAR,PURBI CHAMPARAN,27-06-2025,26.35,84.95,5.09
BIHAR,PURBI CHAMPARAN,28-06-2025,26.35,84.95,8.14
BIHAR,PURBI CHAMPARAN,29-06-2025,26.35,84.95,14.87
BIHAR,PURBI CHAMPARAN,30-06-2025,26.35,84.95,17.83
BIHAR,PURBI CHAMPARAN,01-07-2025,26.35,84.95,11.32
BIHAR,PURBI CHAMPARAN,02-07-2025,26.35,84.95,9.3
BIHAR,PURBI CHAMPARAN,03-07-2025,26.35,84.95,7.7
BIHAR,PURBI CHAMPARAN,04-07-2025,26.35,84.95,13.61
BIHAR,PURBI CHAMPARAN,05-07-2025,26.35,84.95,9.34
BIHAR,PURBI CHAMPARAN,06-07-2025,26.35,84.95,9.64
BIHAR,PURBI CHAMPARAN,07-07-2025,26.35,84.95,6.95
BIHAR,PURBI CHAMPARAN,08-07-2025,26.35,84.95,11.44
BIHAR,PURBI CHAMPARAN,09-07-2025,26.35,84.95,9.17
BIHAR,PURBI CHAMPARAN,10-07-2025,26.35,84.95,11.14
BIHAR,PURBI CHAMPARAN,11-07-2025,26.35,84.95,10.75
BIHAR,PURBI CHAMPARAN,12-07-2025,26.35,84.95,19.43
BIHAR,PURBI CHAMPARAN,13-07-2025,26.35,84.95,11.83
BIHAR,PURBI CHAMPARAN,14-07-2025,26.35,84.95,6.22
BIHAR,PURBI CHAMPARAN,15-07-2025,26.35,84.95,8.65
BIHAR,PURBI CHAMPARAN,16-07-2025,26.35,84.95,11.05
BIHAR,PURBI CHAMPARAN,17-07-2025,26.35,84.95,7.93
BIHAR,PURBI CHAMPARAN,18-07-2025,26.35,84.95,8.43
BIHAR,PURBI CHAMPARAN,19-07-2025,26.35,84.95,9.7
BIHAR,PURBI CHAMPARAN,20-07-2025,26.35,84.95,14.6
BIHAR,PURBI CHAMPARAN,21-07-2025,26.35,84.95,9.99
BIHAR,PURBI CHAMPARAN,22-07-2025,26.35,84.95,6
BIHAR,PURBI CHAMPARAN,23-07-2025,26.35,84.95,6.51
BIHAR,PURBI CHAMPARAN,24-07-2025,26.35,84.95,11.14
BIHAR,PURBI CHAMPARAN,25-07-2025,26.35,84.95,7.62
BIHAR,PURBI CHAMPARAN,26-07-2025,26.35,84.95,5.82
BIHAR,PURBI CHAMPARAN,27-07-2025,26.35,84.95,7.46
BIHAR,PURBI CHAMPARAN,28-07-2025,26.35,84.95,4.75
BIHAR,PURBI CHAMPARAN,29-07-2025,26.35,84.95,10.36
BIHAR,PURBI CHAMPARAN,30-07-2025,26.35,84.95,10.43
BIHAR,PURBI CHAMPARAN,31-07-2025,26.35,84.95,8.39
BIHAR,PURBI CHAMPARAN,01-08-2025,26.35,84.95,5.74
BIHAR,PURBI CHAMPARAN,02-08-2025,26.35,84.95,8.08
BIHAR,PURBI CHAMPARAN,03-08-2025,26.35,84.95,5.61
BIHAR,PURBI CHAMPARAN,04-08-2025,26.35,84.95,6
BIHAR,PURBI CHAMPARAN,05-08-2025,26.35,84.95,7.23
BIHAR,PURBI CHAMPARAN,06-08-2025,26.35,84.95,4.25
BIHAR,PURBI CHAMPARAN,07-08-2025,26.35,84.95,8.24
BIHAR,PURBI CHAMPARAN,08-08-2025,26.35,84.95,5.08
BIHAR,PURBI CHAMPARAN,09-08-2025,26.35,84.95,11.22
BIHAR,PURBI CHAMPARAN,10-08-2025,26.35,84.95,9.15
BIHAR,PURBI CHAMPARAN,11-08-2025,26.35,84.95,12.5
BIHAR,PURBI CHAMPARAN,12-08-2025,26.35,84.95,17.44
BIHAR,PURBI CHAMPARAN,13-08-2025,26.35,84.95,16.98
BIHAR,PURBI CHAMPARAN,14-08-2025,26.35,84.95,14.69
BIHAR,PURBI CHAMPARAN,15-08-2025,26.35,84.95,13.28
BIHAR,PURBI CHAMPARAN,16-08-2025,26.35,84.95,15.92
BIHAR,PURBI CHAMPARAN,17-08-2025,26.35,84.95,12.43
BIHAR,PURBI CHAMPARAN,18-08-2025,26.35,84.95,14.19
BIHAR,PURBI CHAMPARAN,19-08-2025,26.35,84.95,6.3
BIHAR,PURBI CHAMPARAN,20-08-2025,26.35,84.95,8.69
BIHAR,PURBI CHAMPARAN,21-08-2025,26.35,84.95,6.94
BIHAR,PURBI CHAMPARAN,22-08-2025,26.35,84.95,7.57
BIHAR,PURBI CHAMPARAN,23-08-2025,26.35,84.95,4.8
BIHAR,PURBI CHAMPARAN,24-08-2025,26.35,84.95,7.75
BIHAR,PURBI CHAMPARAN,25-08-2025,26.35,84.95,7.38
BIHAR,PURBI CHAMPARAN,26-08-2025,26.35,84.95,4.43
BIHAR,PURBI CHAMPARAN,27-08-2025,26.35,84.95,5.17
BIHAR,PURBI CHAMPARAN,28-08-2025,26.35,84.95,6.78
BIHAR,PURBI CHAMPARAN,29-08-2025,26.35,84.95,6.06
BIHAR,PURBI CHAMPARAN,30-08-2025,26.35,84.95,8.32
BIHAR,PURBI CHAMPARAN,31-08-2025,26.35,84.95,7.4
BIHAR,PURBI CHAMPARAN,01-09-2025,26.35,84.95,6.29
BIHAR,PURBI CHAMPARAN,02-09-2025,26.35,84.95,5.71
BIHAR,PURBI CHAMPARAN,03-09-2025,26.35,84.95,6.49
BIHAR,PURBI CHAMPARAN,04-09-2025,26.35,84.95,4.31
BIHAR,PURBI CHAMPARAN,05-09-2025,26.35,84.95,4.82
BIHAR,PURBI CHAMPARAN,06-09-2025,26.35,84.95,3.99
BIHAR,PURBI CHAMPARAN,07-09-2025,26.35,84.95,4.32
BIHAR,PURBI CHAMPARAN,08-09-2025,26.35,84.95,6.87
BIHAR,PURBI CHAMPARAN,09-09-2025,26.35,84.95,2.91
BIHAR,PURBI CHAMPARAN,10-09-2025,26.35,84.95,4.17
BIHAR,PURBI CHAMPARAN,11-09-2025,26.35,84.95,8.92
BIHAR,PURBI CHAMPARAN,12-09-2025,26.35,84.95,8.29
BIHAR,PURBI CHAMPARAN,13-09-2025,26.35,84.95,1.44
BIHAR,PURBI CHAMPARAN,14-09-2025,26.35,84.95,4.93
BIHAR,PURBI CHAMPARAN,15-09-2025,26.35,84.95,8.22
BIHAR,PURBI CHAMPARAN,16-09-2025,26.35,84.95,6.35
BIHAR,PURBI CHAMPARAN,17-09-2025,26.35,84.95,7.22
BIHAR,PURBI CHAMPARAN,18-09-2025,26.35,84.95,4.17
BIHAR,PURBI CHAMPARAN,19-09-2025,26.35,84.95,2.09
BIHAR,PURBI CHAMPARAN,20-09-2025,26.35,84.95,4.98
BIHAR,PURBI CHAMPARAN,21-09-2025,26.35,84.95,5.74
BIHAR,PURBI CHAMPARAN,22-09-2025,26.35,84.95,2
BIHAR,PURBI CHAMPARAN,23-09-2025,26.35,84.95,4.82
BIHAR,PURBI CHAMPARAN,24-09-2025,26.35,84.95,6.73
BIHAR,PURBI CHAMPARAN,25-09-2025,26.35,84.95,13.93
BIHAR,PURBI CHAMPARAN,26-09-2025,26.35,84.95,17.15
BIHAR,PURBI CHAMPARAN,27-09-2025,26.35,84.95,7.13
BIHAR,PURBI CHAMPARAN,28-09-2025,26.35,84.95,4.01
BIHAR,PURBI CHAMPARAN,29-09-2025,26.35,84.95,5.26
BIHAR,PURBI CHAMPARAN,30-09-2025,26.35,84.95,3.51
BIHAR,PURBI CHAMPARAN,01-10-2025,26.35,84.95,3.6
BIHAR,PURBI CHAMPARAN,02-10-2025,26.35,84.95,6.36
BIHAR,PURBI CHAMPARAN,03-10-2025,26.35,84.95,4.2
BIHAR,PURBI CHAMPARAN,04-10-2025,26.35,84.95,2.64
BIHAR,PURBI CHAMPARAN,05-10-2025,26.35,84.95,11.76
BIHAR,PURBI CHAMPARAN,06-10-2025,26.35,84.95,2.28
BIHAR,PURBI CHAMPARAN,07-10-2025,26.35,84.95,1.64
BIHAR,PURBI CHAMPARAN,08-10-2025,26.35,84.95,1.25
BIHAR,PURBI CHAMPARAN,09-10-2025,26.35,84.95,1.94
BIHAR,PURBI CHAMPARAN,10-10-2025,26.35,84.95,0.34
BIHAR,PURBI CHAMPARAN,11-10-2025,26.35,84.95,1.41
BIHAR,PURBI CHAMPARAN,12-10-2025,26.35,84.95,0.32
BIHAR,PURBI CHAMPARAN,13-10-2025,26.35,84.95,0.33
BIHAR,PURBI CHAMPARAN,14-10-2025,26.35,84.95,3.32
BIHAR,PURBI CHAMPARAN,15-10-2025,26.35,84.95,5.34
BIHAR,PURBI CHAMPARAN,16-10-2025,26.35,84.95,0.5
BIHAR,PURBI CHAMPARAN,17-10-2025,26.35,84.95,2.55
BIHAR,PURBI CHAMPARAN,18-10-2025,26.35,84.95,1.27
BIHAR,PURBI CHAMPARAN,19-10-2025,26.35,84.95,1.51
BIHAR,PURBI CHAMPARAN,20-10-2025,26.35,84.95,2.54
BIHAR,PURBI CHAMPARAN,21-10-2025,26.35,84.95,0.72
BIHAR,PURBI CHAMPARAN,22-10-2025,26.35,84.95,0.73
BIHAR,PURBI CHAMPARAN,23-10-2025,26.35,84.95,0.51
BIHAR,PURBI CHAMPARAN,24-10-2025,26.35,84.95,0.27
BIHAR,PURBI CHAMPARAN,25-10-2025,26.35,84.95,0.08
BIHAR,PURBI CHAMPARAN,26-10-2025,26.35,84.95,0.07
BIHAR,PURBI CHAMPARAN,27-10-2025,26.35,84.95,0.02
BIHAR,PURBI CHAMPARAN,28-10-2025,26.35,84.95,0.07
BIHAR,PURBI CHAMPARAN,29-10-2025,26.35,84.95,0.25
BIHAR,PURBI CHAMPARAN,30-10-2025,26.35,84.95,0.41
BIHAR,PURBI CHAMPARAN,31-10-2025,26.35,84.95,0.8
BIHAR,PURBI CHAMPARAN,01-11-2025,26.35,84.95,0.23
BIHAR,PURBI CHAMPARAN,02-11-2025,26.35,84.95,0.01
BIHAR,PURBI CHAMPARAN,03-11-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,04-11-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,05-11-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,06-11-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,07-11-2025,26.35,84.95,0.14
BIHAR,PURBI CHAMPARAN,08-11-2025,26.35,84.95,0.04
BIHAR,PURBI CHAMPARAN,09-11-2025,26.35,84.95,0.07
BIHAR,PURBI CHAMPARAN,10-11-2025,26.35,84.95,0.59
BIHAR,PURBI CHAMPARAN,11-11-2025,26.35,84.95,0.3
BIHAR,PURBI CHAMPARAN,12-11-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,13-11-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,14-11-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,15-11-2025,26.35,84.95,0.04
BIHAR,PURBI CHAMPARAN,16-11-2025,26.35,84.95,0.06
BIHAR,PURBI CHAMPARAN,17-11-2025,26.35,84.95,0.18
BIHAR,PURBI CHAMPARAN,18-11-2025,26.35,84.95,0.62
BIHAR,PURBI CHAMPARAN,19-11-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,20-11-2025,26.35,84.95,0.06
BIHAR,PURBI CHAMPARAN,21-11-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,22-11-2025,26.35,84.95,0.02
BIHAR,PURBI CHAMPARAN,23-11-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,24-11-2025,26.35,84.95,0.01
BIHAR,PURBI CHAMPARAN,25-11-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,26-11-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,27-11-2025,26.35,84.95,0.2
BIHAR,PURBI CHAMPARAN,28-11-2025,26.35,84.95,0.09
BIHAR,PURBI CHAMPARAN,29-11-2025,26.35,84.95,0.01
BIHAR,PURBI CHAMPARAN,30-11-2025,26.35,84.95,0.01
BIHAR,PURBI CHAMPARAN,01-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,02-12-2025,26.35,84.95,0.35
BIHAR,PURBI CHAMPARAN,03-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,04-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,05-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,06-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,07-12-2025,26.35,84.95,0.04
BIHAR,PURBI CHAMPARAN,08-12-2025,26.35,84.95,0.07
BIHAR,PURBI CHAMPARAN,09-12-2025,26.35,84.95,0.11
BIHAR,PURBI CHAMPARAN,10-12-2025,26.35,84.95,0.38
BIHAR,PURBI CHAMPARAN,11-12-2025,26.35,84.95,0.06
BIHAR,PURBI CHAMPARAN,12-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,13-12-2025,26.35,84.95,0.32
BIHAR,PURBI CHAMPARAN,14-12-2025,26.35,84.95,0.31
BIHAR,PURBI CHAMPARAN,15-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,16-12-2025,26.35,84.95,0.19
BIHAR,PURBI CHAMPARAN,17-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,18-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,19-12-2025,26.35,84.95,0.02
BIHAR,PURBI CHAMPARAN,20-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,21-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,22-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,23-12-2025,26.35,84.95,0.15
BIHAR,PURBI CHAMPARAN,24-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,25-12-2025,26.35,84.95,0.25
BIHAR,PURBI CHAMPARAN,26-12-2025,26.35,84.95,0.02
BIHAR,PURBI CHAMPARAN,27-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,28-12-2025,26.35,84.95,0
BIHAR,PURBI CHAMPARAN,29-12-2025,26.35,84.95,0.16
BIHAR,PURBI CHAMPARAN,30-12-2025,26.35,84.95,0.17
BIHAR,PURBI CHAMPARAN,31-12-2025,26.35,84.95,0.01
BIHAR,PURBI CHAMPARAN,29-02-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,01-01-2025,26.35,85.2,0.08
BIHAR,PURBI CHAMPARAN,02-01-2025,26.35,85.2,0.43
BIHAR,PURBI CHAMPARAN,03-01-2025,26.35,85.2,0.09
BIHAR,PURBI CHAMPARAN,04-01-2025,26.35,85.2,0.19
BIHAR,PURBI CHAMPARAN,05-01-2025,26.35,85.2,0.03
BIHAR,PURBI CHAMPARAN,06-01-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,07-01-2025,26.35,85.2,0.02
BIHAR,PURBI CHAMPARAN,08-01-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,09-01-2025,26.35,85.2,0.2
BIHAR,PURBI CHAMPARAN,10-01-2025,26.35,85.2,0.07
BIHAR,PURBI CHAMPARAN,11-01-2025,26.35,85.2,0.03
BIHAR,PURBI CHAMPARAN,12-01-2025,26.35,85.2,0.11
BIHAR,PURBI CHAMPARAN,13-01-2025,26.35,85.2,0.03
BIHAR,PURBI CHAMPARAN,14-01-2025,26.35,85.2,0.01
BIHAR,PURBI CHAMPARAN,15-01-2025,26.35,85.2,0.14
BIHAR,PURBI CHAMPARAN,16-01-2025,26.35,85.2,0.27
BIHAR,PURBI CHAMPARAN,17-01-2025,26.35,85.2,0.09
BIHAR,PURBI CHAMPARAN,18-01-2025,26.35,85.2,0.1
BIHAR,PURBI CHAMPARAN,19-01-2025,26.35,85.2,0.82
BIHAR,PURBI CHAMPARAN,20-01-2025,26.35,85.2,0.11
BIHAR,PURBI CHAMPARAN,21-01-2025,26.35,85.2,0.17
BIHAR,PURBI CHAMPARAN,22-01-2025,26.35,85.2,0.05
BIHAR,PURBI CHAMPARAN,23-01-2025,26.35,85.2,0.89
BIHAR,PURBI CHAMPARAN,24-01-2025,26.35,85.2,1
BIHAR,PURBI CHAMPARAN,25-01-2025,26.35,85.2,0.15
BIHAR,PURBI CHAMPARAN,26-01-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,27-01-2025,26.35,85.2,0.02
BIHAR,PURBI CHAMPARAN,28-01-2025,26.35,85.2,0.25
BIHAR,PURBI CHAMPARAN,29-01-2025,26.35,85.2,0.29
BIHAR,PURBI CHAMPARAN,30-01-2025,26.35,85.2,0.27
BIHAR,PURBI CHAMPARAN,31-01-2025,26.35,85.2,0.09
BIHAR,PURBI CHAMPARAN,01-02-2025,26.35,85.2,0.16
BIHAR,PURBI CHAMPARAN,02-02-2025,26.35,85.2,0.12
BIHAR,PURBI CHAMPARAN,03-02-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,04-02-2025,26.35,85.2,0.26
BIHAR,PURBI CHAMPARAN,05-02-2025,26.35,85.2,0.34
BIHAR,PURBI CHAMPARAN,06-02-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,07-02-2025,26.35,85.2,0.03
BIHAR,PURBI CHAMPARAN,08-02-2025,26.35,85.2,0.26
BIHAR,PURBI CHAMPARAN,09-02-2025,26.35,85.2,0.28
BIHAR,PURBI CHAMPARAN,10-02-2025,26.35,85.2,0.11
BIHAR,PURBI CHAMPARAN,11-02-2025,26.35,85.2,0.27
BIHAR,PURBI CHAMPARAN,12-02-2025,26.35,85.2,0.52
BIHAR,PURBI CHAMPARAN,13-02-2025,26.35,85.2,0.03
BIHAR,PURBI CHAMPARAN,14-02-2025,26.35,85.2,0.19
BIHAR,PURBI CHAMPARAN,15-02-2025,26.35,85.2,0.68
BIHAR,PURBI CHAMPARAN,16-02-2025,26.35,85.2,0.69
BIHAR,PURBI CHAMPARAN,17-02-2025,26.35,85.2,0.58
BIHAR,PURBI CHAMPARAN,18-02-2025,26.35,85.2,0.15
BIHAR,PURBI CHAMPARAN,19-02-2025,26.35,85.2,0.01
BIHAR,PURBI CHAMPARAN,20-02-2025,26.35,85.2,0.05
BIHAR,PURBI CHAMPARAN,21-02-2025,26.35,85.2,0.05
BIHAR,PURBI CHAMPARAN,22-02-2025,26.35,85.2,0.27
BIHAR,PURBI CHAMPARAN,23-02-2025,26.35,85.2,0.13
BIHAR,PURBI CHAMPARAN,24-02-2025,26.35,85.2,0.1
BIHAR,PURBI CHAMPARAN,25-02-2025,26.35,85.2,0.55
BIHAR,PURBI CHAMPARAN,26-02-2025,26.35,85.2,1.55
BIHAR,PURBI CHAMPARAN,27-02-2025,26.35,85.2,0.37
BIHAR,PURBI CHAMPARAN,28-02-2025,26.35,85.2,0.52
BIHAR,PURBI CHAMPARAN,01-03-2025,26.35,85.2,0.13
BIHAR,PURBI CHAMPARAN,02-03-2025,26.35,85.2,0.08
BIHAR,PURBI CHAMPARAN,03-03-2025,26.35,85.2,0.41
BIHAR,PURBI CHAMPARAN,04-03-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,05-03-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,06-03-2025,26.35,85.2,0.47
BIHAR,PURBI CHAMPARAN,07-03-2025,26.35,85.2,0.13
BIHAR,PURBI CHAMPARAN,08-03-2025,26.35,85.2,0.1
BIHAR,PURBI CHAMPARAN,09-03-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,10-03-2025,26.35,85.2,0.42
BIHAR,PURBI CHAMPARAN,11-03-2025,26.35,85.2,0.39
BIHAR,PURBI CHAMPARAN,12-03-2025,26.35,85.2,0.05
BIHAR,PURBI CHAMPARAN,13-03-2025,26.35,85.2,0.51
BIHAR,PURBI CHAMPARAN,14-03-2025,26.35,85.2,0.54
BIHAR,PURBI CHAMPARAN,15-03-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,16-03-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,17-03-2025,26.35,85.2,0.02
BIHAR,PURBI CHAMPARAN,18-03-2025,26.35,85.2,0.02
BIHAR,PURBI CHAMPARAN,19-03-2025,26.35,85.2,0.99
BIHAR,PURBI CHAMPARAN,20-03-2025,26.35,85.2,0.27
BIHAR,PURBI CHAMPARAN,21-03-2025,26.35,85.2,0.89
BIHAR,PURBI CHAMPARAN,22-03-2025,26.35,85.2,0.06
BIHAR,PURBI CHAMPARAN,23-03-2025,26.35,85.2,0.68
BIHAR,PURBI CHAMPARAN,24-03-2025,26.35,85.2,0.13
BIHAR,PURBI CHAMPARAN,25-03-2025,26.35,85.2,0.06
BIHAR,PURBI CHAMPARAN,26-03-2025,26.35,85.2,0.04
BIHAR,PURBI CHAMPARAN,27-03-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,28-03-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,29-03-2025,26.35,85.2,0.11
BIHAR,PURBI CHAMPARAN,30-03-2025,26.35,85.2,0.08
BIHAR,PURBI CHAMPARAN,31-03-2025,26.35,85.2,1.13
BIHAR,PURBI CHAMPARAN,01-04-2025,26.35,85.2,0.2
BIHAR,PURBI CHAMPARAN,02-04-2025,26.35,85.2,0.07
BIHAR,PURBI CHAMPARAN,03-04-2025,26.35,85.2,0.12
BIHAR,PURBI CHAMPARAN,04-04-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,05-04-2025,26.35,85.2,1.09
BIHAR,PURBI CHAMPARAN,06-04-2025,26.35,85.2,0.07
BIHAR,PURBI CHAMPARAN,07-04-2025,26.35,85.2,0.72
BIHAR,PURBI CHAMPARAN,08-04-2025,26.35,85.2,0.62
BIHAR,PURBI CHAMPARAN,09-04-2025,26.35,85.2,0.55
BIHAR,PURBI CHAMPARAN,10-04-2025,26.35,85.2,1.96
BIHAR,PURBI CHAMPARAN,11-04-2025,26.35,85.2,0.53
BIHAR,PURBI CHAMPARAN,12-04-2025,26.35,85.2,0
BIHAR,PURBI CHAMPARAN,13-04-2025,26.35,85.2,0.13
BIHAR,PURBI CHAMPARAN,14-04-2025,26.35,85.2,0.23
BIHAR,PURBI CHAMPARAN,15-04-2025,26.35,85.2,0.35
BIHAR,PURBI CHAMPARAN,16-04-2025,26.35,85.2,0.09
BIHAR,PURBI CHAMPARAN,17-04-2025,26.35,85.2,0.65
BIHAR,PURBI CHAMPARAN,18-04-2025,26.35,85.2,0.3
BIHAR,PURBI CHAMPARAN,19-04-2025,26.35,85.2,1.36
BIHAR,PURBI CHAMPARAN,20-04-2025,26.35,85.2,1.01
BIHAR,PURBI CHAMPARAN,21-04-2025,26.35,85.2,1.45
BIHAR,PURBI CHAMPARAN,22-04-2025,26.35,85.2,0.75
BIHAR,PURBI CHAMPARAN,23-04-2025,26.35,85.2,0.83
BIHAR,PURBI CHAMPARAN,24-04-2025,26.35,85.2,1.76
BIHAR,PURBI CHAMPARAN,25-04-2025,26.35,85.2,1.09
BIHAR,PURBI CHAMPARAN,26-04-2025,26.35,85.2,1.01
BIHAR,PURBI CHAMPARAN,27-04-2025,26.35,85.2,0.71
BIHAR,PURBI CHAMPARAN,28-04-2025,26.35,85.2,0.28
BIHAR,PURBI CHAMPARAN,29-04-2025,26.35,85.2,0.75
BIHAR,PURBI CHAMPARAN,30-04-2025,26.35,85.2,1.66
BIHAR,PURBI CHAMPARAN,01-05-2025,26.35,85.2,0.82
BIHAR,PURBI CHAMPARAN,02-05-2025,26.35,85.2,0.49
BIHAR,PURBI CHAMPARAN,03-05-2025,26.35,85.2,3.24
