STATE,District,Dist_Code,TEHSIL,lat,lon,date,Tmax_mean,Tmax_Std,Tmin_Mean,Tmin_Std,IMD_pr_Mean,IMD_pr_std
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,08-24,32.89,1.36,24.9,0.59,8.0925,13.0075
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,08-25,33.18,1.26,25.04,0.62,8.335,13.5375
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,08-26,33.55,1.18,25.18,0.61,5.755,12.7125
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,08-27,33.38,1.2,25.24,0.67,6.72,13.15
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,08-28,33.39,1.31,25.16,0.77,8.3025,16.845
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,08-29,33.64,1.12,25.23,0.77,6.6175,13.5025
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,08-30,33.81,1.37,25.23,0.81,5.19,12.6125
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,08-31,33.57,1.57,25.34,0.69,4.3975,9.0925
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-01,33.37,1.72,25.28,0.83,7.91,13.0275
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-02,33.32,1.66,25.24,0.87,5.605,8.8275
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-03,33.54,1.49,25.23,0.73,6.02,14.36
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-04,33.52,1.37,25.23,0.71,3.62,5.7475
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-05,33.44,1.48,25.12,0.81,5.705,12.865
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-06,33.27,1.75,24.97,0.95,8.9975,22.3375
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-07,32.99,1.71,24.85,0.78,5.09,9.5375
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-08,33.14,1.46,25.03,0.81,7.76,14.8575
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-09,33.05,1.6,25,0.76,3.8575,5.49
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-10,33.3,1.33,24.88,0.68,3.7825,8.2175
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-11,33.15,1.29,24.99,0.73,3.2325,5.5075
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-12,32.99,1.82,24.82,0.89,5.5625,9.6
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-13,33.36,1.76,24.94,0.83,3.9525,8.02
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-14,32.91,1.76,25.01,0.75,3.735,7.825
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-15,32.69,1.75,24.8,0.92,5.66,8.125
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-16,32.92,1.64,24.64,0.76,6.9125,17.125
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-17,33.08,1.51,24.76,0.91,6.805,17.055
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-18,33.07,1.57,24.68,0.81,8.275,16.4375
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-19,33.43,1.47,24.86,0.8,4.0725,7.945
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-20,33.21,1.37,24.68,0.78,4.72,11.0825
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-21,32.86,1.61,24.7,0.69,4.8775,8.2625
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-22,32.64,1.66,24.52,0.72,4.89,9.0675
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-23,32.45,1.95,24.42,0.77,4.8675,9.705
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-24,32.46,2.16,24.33,0.86,5.875,11.7
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-25,32.08,1.87,24,1.01,8.415,16.865
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-26,32.18,2.15,23.71,1.05,5.5625,11.8175
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-27,32.72,1.98,23.82,1.15,1.8625,4.6075
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-28,32.93,2.1,24.07,1.1,5.08,12.7825
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-29,32.92,1.93,23.84,0.97,6.01,17.9125
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,09-30,32.66,1.82,23.83,1.04,3.9525,12.245
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-01,32.77,1.54,23.84,1.08,2.8575,8.41
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-02,32.58,1.78,23.71,1.04,3.0275,7.1475
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-03,32.72,1.71,23.77,1.09,2.285,4.6525
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-04,32.53,1.73,23.79,1,4.7725,10.2175
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-05,32.77,1.53,23.65,1.08,5.1575,9.9675
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-06,32.82,1.45,23.59,1.03,1.745,4.3975
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-07,32.68,1.48,23.44,1.15,0.6025,1.6775
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-08,32.71,1.72,23.1,1.17,1.8875,6.44
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-09,32.78,1.79,23.04,1.28,3.6375,10.3425
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-10,32.82,1.41,22.91,1.24,1.28,4.1425
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-11,32.84,1.31,22.95,1.2,0.6275,2.4575
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-12,32.59,1.31,22.77,1.26,0.8825,3.3475
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-13,32.47,1.66,22.42,1.47,0.3375,1.1
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-14,32.29,1.83,22.16,1.59,3.725,18.4675
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-15,32.52,1.69,21.83,1.73,1.1175,3.665
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-16,32.45,1.45,21.65,1.78,0.3675,1.4025
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-17,32.08,1.28,21.79,1.69,0.71,2.83
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-18,31.84,1.38,21.38,1.61,0.7625,2.4025
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-19,31.68,1.61,21.06,1.72,1.315,3.915
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-20,31.39,1.53,20.73,1.9,1.295,3.7925
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-21,31.39,1.6,20.56,1.81,0.8875,3.1625
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-22,31.7,1.46,20.38,1.69,0.6975,2.5275
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-23,31.65,1.43,20.17,1.77,0.1175,0.64
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-24,31.4,1.49,19.66,1.97,0.3825,1.3575
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-25,30.86,2.16,19.16,1.99,1.285,6.8775
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-26,30.83,1.91,18.91,1.9,0.875,4.3025
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-27,31.1,1.32,18.73,1.76,0.8125,3.0375
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-28,30.86,1,18.43,1.79,0.1025,0.535
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-29,30.82,1.18,18.32,1.99,0.885,4.065
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-30,30.78,1.46,18.52,2.03,0.2375,0.96
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10-31,30.84,1.68,18.48,1.8,0.7425,3.56
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-01,30.87,1.55,18.38,1.75,0.22,1.1925
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-02,30.75,1.03,18.33,1.75,0.04,0.2025
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-03,30.56,1.12,17.92,1.73,0.0675,0.3475
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-04,30.52,1.15,17.39,1.75,0,0
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-05,30.65,1.13,17.24,1.79,0.075,0.3675
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-06,30.49,0.91,17.03,1.67,0.03,0.1575
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-07,30.43,0.87,16.9,1.7,0.145,0.795
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-08,30.45,1.37,16.71,1.89,0.195,0.975
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-09,30.11,0.96,16.76,2.13,0.2375,1.095
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-10,29.52,1.01,16.27,2.11,0.795,3.9025
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-11,29.47,1.02,16.12,1.99,0.54,2.3125
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-12,29.42,1.02,15.79,1.78,0.0025,0.01
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-13,29.3,0.97,15.51,1.91,0.055,0.2725
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-14,29.43,0.95,15.28,1.9,0.135,0.7375
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-15,29.47,0.93,15.02,1.88,0.0225,0.125
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-16,29.07,1.14,15.28,2.22,0.0725,0.3625
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-17,29.07,1.43,15.13,2.13,0.085,0.4425
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-18,28.86,1.26,14.89,2.22,0.195,0.99
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-19,28.75,1.22,14.78,2.27,0.085,0.4325
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-20,28.62,1.16,14.63,2.16,0.075,0.35
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-21,28.35,1.04,14.22,1.94,0.07,0.3875
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-22,27.98,1.06,13.47,1.64,0.0025,0.0075
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-23,28.06,1.08,13.26,1.55,0.0025,0.02
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-24,27.93,1.03,12.96,1.7,0.03,0.1575
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-25,27.81,0.86,12.79,1.67,0.05,0.27
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-26,27.73,0.8,12.59,1.83,0.015,0.0775
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-27,27.32,1.17,12.51,1.93,0.0175,0.095
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-28,27.48,0.94,12.59,1.91,0,0
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-29,27.47,1.13,12.66,1.83,0,0
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,11-30,27.26,1.17,12.56,1.73,0.0525,0.285
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-01,27.01,1.31,12.51,1.9,0.0775,0.4325
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-02,26.92,1,12.19,2.18,0.0925,0.5025
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-03,26.61,1.12,11.93,2.11,0.0475,0.255
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-04,26.45,1.21,11.88,2.08,0,0
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-05,26.2,1.28,11.71,2.01,0,0
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-06,26.28,1.21,11.78,1.98,0.11,0.605
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-07,26.04,1.51,11.93,2.09,0.1375,0.715
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-08,25.65,1.61,12.06,2.1,0.225,1.0775
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-09,25.57,1.69,11.86,2.28,0.155,0.835
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-10,25.33,1.81,11.53,2.16,0.18,0.91
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-11,25.24,1.72,11.46,2.17,0.56,3.0525
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-12,25.12,1.72,11.28,2.01,0.03,0.155
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-13,24.59,1.87,11.29,2.16,0.76,3.4575
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-14,24.42,1.61,10.88,2.16,0.5625,2.3625
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-15,24.19,1.76,10.68,1.96,0.1025,0.41
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-16,23.93,1.74,10.06,2.07,0.3325,1.7475
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-17,23.45,1.97,9.93,1.8,0.5,2.745
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-18,23.21,2.22,9.9,1.79,0.2,1.0625
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-19,23.18,2.51,9.52,1.81,0.0025,0.0225
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-20,22.92,2.43,9.61,1.87,0,0.0075
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-21,22.94,2.56,9.41,1.79,0.02,0.1025
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-22,22.89,2.36,9.34,2.03,0,0
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-23,23.04,2.23,9.63,2.15,0.13,0.7
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-24,23.32,2.2,9.34,1.74,0.09,0.4825
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-25,23.01,2.33,9.43,1.76,0.38,2.0325
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-26,22.43,2.59,8.85,1.88,0.02,0.11
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-27,22.36,2.66,8.71,1.94,0,0
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-28,22.12,2.63,8.67,2.05,0.0225,0.125
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-29,21.99,2.68,8.67,2.17,0.2725,1.5025
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-30,21.8,2.74,8.64,2.22,0.13,0.7025
BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12-31,21.82,2.5,8.83,2.14,0.0675,0.2925
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-01,21.85,2.31,9.1,2.55,0.3586,1.4443
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-02,21.47,2.28,8.93,2.59,0.3686,1.2629
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-03,21.57,2.36,8.84,2.72,0.3829,1.6243
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-04,21.87,2.33,8.93,2.49,0.1171,0.45
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-05,21.81,2.41,8.73,2.29,0.0357,0.1986
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-06,21.34,2.71,8.57,2.48,0.2043,0.9643
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-07,21.65,2.71,8.79,2.81,0.1157,0.6271
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-08,21.75,2.39,8.76,2.93,0.0071,0.0371
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-09,22.03,2.28,8.78,3,0.1386,0.6
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-10,22.02,2.51,8.46,2.86,0.0657,0.3143
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-11,21.75,2.52,8.46,2.79,0.2957,1.6129
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-12,22,2.19,8.15,2.33,0.5957,2.7243
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-13,22.05,2.3,7.99,2.01,0.1943,0.7357
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-14,22.34,2.65,8.2,1.9,0.0771,0.3886
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-15,22.48,2.5,8.42,2.18,0.0786,0.4057
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-16,22.41,2.57,8.7,2.19,0.0971,0.4086
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-17,22.25,2.85,8.74,2.13,0.0157,0.0743
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-18,22.42,2.99,8.94,2.74,0.11,0.4671
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-19,22.32,2.95,9.14,2.83,0.3386,1.4657
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-20,22.41,2.46,9.02,2.65,0.6943,3.4171
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-21,22.39,2.36,8.67,1.96,0.0657,0.32
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-22,22.73,2.36,8.46,1.98,0.1086,0.5029
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-23,22.81,2.67,9.14,2.61,1.0086,4.0029
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-24,22.97,2.68,9.22,2.22,1.9857,9.0371
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-25,23.28,2.31,8.97,2.37,0.1657,0.7214
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-26,23.23,2.23,8.85,2.39,0.0529,0.2486
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-27,23.54,2.15,8.94,2.26,0.2643,0.9871
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-28,23.56,1.88,9.5,2.45,0.4271,1.46
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-29,23.22,2.46,9.65,2.25,0.3671,1.0843
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-30,23.95,2.45,9.46,2.26,0.2171,0.8329
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,01-31,24.13,2.36,9.55,2.28,0.1,0.4857
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-01,24.11,2.25,9.89,2.31,0.1357,0.5771
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-02,24.6,2.21,9.73,2.23,0.1471,0.6457
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-03,25.05,2,9.68,1.97,0.0486,0.2586
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-04,25.26,2.08,9.96,1.94,0.4071,1.9214
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-05,25.47,2.14,10.42,1.92,0.25,1.0229
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-06,25.71,2.13,10.54,1.74,0.1143,0.4843
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-07,25.5,2.32,10.63,2.07,0.1571,0.7171
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-08,25.21,2.27,11.16,2.37,0.56,1.98
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-09,25.6,1.89,10.96,2.18,0.7171,2.7243
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-10,25.58,1.98,11.03,2.21,0.3771,1.5143
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-11,25.95,2.32,11.12,2.03,0.5729,2.3657
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-12,26.06,2.22,11.6,2.31,1.1271,5.2929
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-13,26.04,2.43,11.52,2.18,0.2643,0.9657
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-14,26.72,2.39,11.71,2.14,0.4314,2.0471
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-15,26.86,2.58,11.71,2.11,0.6243,2.1614
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-16,27.09,2.55,12.59,2.16,0.5543,1.6386
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-17,27.29,2.33,12.67,1.81,0.3757,1.7043
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-18,27.77,2.07,12.53,2.02,0.38,1.6329
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-19,28.24,2.04,12.75,2.17,0.2514,1.3686
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-20,28.22,2.32,13.2,2.13,0.17,0.8386
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-21,28.42,2.28,13.18,1.97,0.0557,0.2957
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-22,28.46,2.38,13.4,1.88,0.1371,0.5057
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-23,29.03,2.24,13.65,1.65,0.3829,1.2029
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-24,29.25,2.34,13.73,1.73,0.3143,1.1043
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-25,28.88,2.65,13.94,2.03,0.4557,1.4886
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-26,28.75,2.42,14.04,2,0.4271,1.6357
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-27,28.92,2.38,13.8,1.74,0.4557,1.7257
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-28,29.19,2.67,13.94,1.84,0.5257,2.2057
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,02-29,29.11,1.99,13.79,1.68,0.0114,0.03
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-01,29.55,2.59,14.19,2.05,0.4257,2.13
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-02,29.88,2.65,14.43,1.86,0.6129,2.4914
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-03,30.18,2.5,14.7,1.84,0.1429,0.5129
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-04,30.45,2.37,14.54,1.48,0.39,1.2957
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-05,30.04,2.53,14.79,1.97,0.1129,0.4943
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-06,29.81,2.33,14.52,2.03,0.2471,1.2943
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-07,30.44,2.41,14.08,2.02,0.4743,2.4029
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-08,30.48,2.31,14.7,2.18,0.0671,0.3286
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-09,30.91,2.1,15.08,2.16,0.0143,0.0829
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-10,30.98,2.44,15.2,2.01,0.1714,0.63
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-11,31.41,2.43,15.53,1.65,0.4,1.43
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-12,31.77,2.22,16.01,1.31,0.1857,0.7943
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-13,31.07,2.88,16.05,1.78,0.2843,0.9814
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-14,31.29,2.85,16.07,1.59,1.4186,5.38
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-15,31.61,2.46,16.21,1.63,1.2671,6.4071
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-16,32.12,2.11,16.51,1.89,0.1686,0.7371
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-17,32.44,2.23,16.89,1.78,0.1229,0.5429
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-18,33.04,2.13,16.92,1.59,0.0357,0.1657
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-19,32.97,2.53,17.12,1.73,0.1543,0.7971
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-20,32.86,2.96,16.93,1.9,0.2814,1.2286
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-21,33.31,2.97,17.1,1.92,0.6629,2.88
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-22,33.95,2.26,17.18,1.67,0.8386,2.7743
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-23,34.01,2.14,17.55,1.59,0.4671,1.7457
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-24,34.34,2.12,17.86,1.53,0.48,1.6843
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-25,34.72,2.29,17.78,1.74,0.0229,0.1057
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-26,34.9,2.17,18.42,1.87,0.1243,0.6014
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-27,35.32,1.9,18.3,2.05,0.0757,0.3243
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-28,35.23,1.81,18.42,1.68,0.11,0.5543
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-29,35.81,1.62,19.27,1.28,0.1086,0.55
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-30,35.41,2.25,19.38,1.71,0.0143,0.0786
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,03-31,35.37,2.26,19.11,1.73,0.2,0.6929
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-01,35.92,2.32,18.98,1.44,0.4671,2.06
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-02,36.23,2.13,19.34,1.67,0.0171,0.09
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-03,36.71,2.24,19.64,1.89,0.1471,0.7471
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-04,36.35,2.54,19.66,1.98,0.1586,0.8014
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-05,36.53,2.44,19.67,1.75,0.1043,0.4129
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-06,37.09,2.06,20.24,1.75,0.1229,0.6114
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-07,37.42,2.17,20.56,1.72,0.1614,0.7129
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-08,37.32,2.09,21.27,1.61,0.1143,0.5
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-09,37.27,1.93,21.14,1.36,0.1171,0.4529
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-10,37.44,2.05,20.98,1.24,0.2129,0.81
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-11,37.76,2.13,20.81,1.75,0.8486,4.3914
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-12,37.87,2.32,21.05,1.81,0.0829,0.4329
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-13,37.93,2.27,21.56,1.67,0.0971,0.3671
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-14,38.31,2,21.55,1.51,0.1557,0.7071
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-15,38.23,2.22,21.77,1.33,0.7786,2.6257
BIHAR,GAYA,D100,DUMARIA,24.5,84.5,04-16,38.1,2.1,22.12,1.26,0.4929,2.1457
