 date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmin_Std
06-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.76
07-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,3.17
08-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,3.24
09-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.99
10-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.71
11-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.39
12-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.88
13-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.24
14-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.26
15-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.33
16-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.59
17-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.91
18-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,3.01
19-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.83
20-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.28
21-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.03
22-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.3
23-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.5
24-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.41
25-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.3
26-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.19
27-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.33
28-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.26
29-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.22
30-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.29
31-01-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.37
01-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.1
02-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.98
03-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.85
04-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.84
05-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.94
06-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.98
07-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.23
08-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.26
09-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.15
10-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.25
11-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.27
12-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.33
13-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.3
14-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.36
15-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.42
16-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.85
17-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.92
18-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.2
19-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.25
20-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.33
21-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.14
22-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.79
23-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.01
24-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.18
25-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.27
26-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.02
27-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.83
28-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.11
29-02-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.94
01-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.25
02-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.15
03-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.06
04-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.88
05-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.23
06-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.34
07-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.21
08-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.99
09-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.29
10-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.86
11-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.74
12-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.69
13-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.79
14-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.82
15-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.07
16-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.11
17-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.66
18-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.71
19-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.92
20-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.08
21-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.87
22-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.7
23-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.68
24-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.8
25-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.16
26-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.94
27-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.05
28-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.56
29-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.63
30-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.88
31-03-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.92
01-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.73
02-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.77
03-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.82
04-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.27
05-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.98
06-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.99
07-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.77
08-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.54
09-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.48
10-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.02
11-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.16
12-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.99
13-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.96
14-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.6
15-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.61
16-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.6
17-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.93
18-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.24
19-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.1
20-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.28
21-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.15
22-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.09
23-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.72
24-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.64
25-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.81
26-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.68
27-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.67
28-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.23
29-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.41
30-04-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.51
01-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.92
02-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.05
03-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.32
04-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.18
05-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.81
06-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.66
07-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.44
08-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.49
09-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.41
10-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.94
11-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.39
12-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.84
13-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.71
14-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.77
15-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.53
16-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.7
17-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.86
18-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.79
19-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.98
20-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.86
21-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.97
22-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.76
23-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.65
24-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.9
25-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.76
26-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.41
27-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.87
28-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.99
29-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.93
30-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.2
31-05-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.87
01-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.67
02-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.67
03-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.5
04-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.77
05-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.12
06-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.81
07-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.63
08-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.71
09-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.74
10-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.92
11-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.83
12-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.8
13-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.77
14-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.81
15-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.14
16-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.06
17-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.93
18-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.77
19-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.82
20-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.84
21-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.82
22-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.58
23-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.71
24-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.47
25-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.43
26-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.4
27-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.54
28-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.57
29-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.39
30-06-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.67
01-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.56
02-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.21
03-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.39
04-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.22
05-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.23
06-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.36
07-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.3
08-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.23
09-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.25
10-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.22
11-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.22
12-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.3
13-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.21
14-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.22
15-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.21
16-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.13
17-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.3
18-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.33
19-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.11
20-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1
21-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.1
22-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.01
23-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.15
24-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.1
25-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.1
26-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.16
27-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.23
28-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.26
29-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.97
30-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.95
31-07-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.06
01-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.89
02-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1
03-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.75
04-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.73
05-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.69
06-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.82
07-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.84
08-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.93
09-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.82
10-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.93
11-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.98
12-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.77
13-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.89
14-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.79
15-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.85
16-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.88
17-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.1
18-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.95
19-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.92
20-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1
21-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.02
22-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.05
23-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.99
24-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.65
25-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.82
26-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.85
27-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.84
28-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.97
29-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.72
30-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.87
31-08-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.8
01-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.95
02-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.1
03-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.89
04-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.84
05-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.9
06-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.86
07-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.97
08-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.05
09-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.07
10-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.97
11-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.91
12-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.93
13-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.84
14-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.99
15-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.13
16-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.95
17-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1
18-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.03
19-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.06
20-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.02
21-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.14
22-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.06
23-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.94
24-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,0.86
25-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.07
26-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.03
27-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.02
28-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.15
29-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.14
30-09-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.32
01-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.27
02-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.34
03-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.4
04-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.26
05-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.29
06-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.31
07-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.37
08-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.43
09-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.48
10-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.39
11-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.38
12-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.75
13-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.79
14-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.89
15-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.92
16-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.87
17-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.95
18-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.89
19-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.83
20-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.79
21-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.77
22-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.68
23-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.7
24-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.76
25-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.78
26-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.67
27-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.54
28-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.63
29-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.73
30-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2
31-10-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.78
01-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.87
02-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.72
03-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.74
04-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.88
05-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.86
06-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.92
07-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.91
08-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.11
09-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.33
10-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.26
11-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.2
12-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.98
13-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,1.93
14-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.08
15-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.14
16-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.34
17-11-2025,25.5,80.5,BANDA,UTTAR PRADESH,D689,ATARRA,2.19
